teacher_id,school_id,district_id,triplet_id,year,tested,interviewed,treatment,SD,quota,certified,PAID,TARGET,NOTELIGIBLE,ngscore,S1,pursue,secondjob,secondjobhours,base_pay,additional_pay,certification_pay,totalpay,problems,happy,absent,quota_year
297,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,certified,0,0,0,-.49493176,bachelor's degree,0,no second job,0,2.6868,1.237388,0,3.9241879,yes,no,0,2010
302,24,2,8,3,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-.27976996,bachelor's degree,0,no second job,0,2.034542,.464692,0,2.499234,no,yes,0,
302,24,2,8,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,.65283251,bachelor's degree,0,no second job,0,1.39472,.24156,0,1.6362799,no,yes,0,
299,24,2,8,3,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
299,24,2,8,2,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
252,21,2,7,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.5001932,bachelor's degree,,second job,12,1.42464,.58325201,0,2.0078921,,,1,
252,21,2,7,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
246,21,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-2.5457504,bachelor's degree,0,no second job,0,.205,0,0,.205,no,no,0,
246,21,2,7,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,second job,26,.057,0,0,.057,,,0,
246,21,2,7,3,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,0,second job,6,,0,0,,yes,no,0,
244,21,2,7,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
244,21,2,7,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.3381196,bachelor's degree,,second job,25,.267,0,0,.26699999,,,0,
249,21,2,7,0,not tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,,bachelor's degree,,second job,21,2.5518,1.141753,1.823,5.5165529,,,0,2007
249,21,2,7,2,not tested,not interviewed,control,junior secondary school,,,1,0,0,,,,,,,,,,,,,
248,21,2,7,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
248,21,2,7,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.3337772,bachelor's degree,,second job,6,.3,0,0,.30000001,,,0,
243,21,2,7,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-1.0128121,bachelor's degree,0,second job,3,1.9549,.48010001,0,2.4349999,no,yes,0,
243,21,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,.25331175,bachelor's degree,0,no second job,0,1.32464,.47346401,0,1.798104,no,yes,1,
251,21,2,7,3,tested,not interviewed,control,junior secondary school,,,,,,-2.1622674,,,,,,,,,,,,
245,21,2,7,3,tested,not interviewed,control,junior secondary school,,,,,,-1.6365012,,,,,,,,,,,,
250,21,2,7,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.8029567,bachelor's degree,0,second job,3,,0,0,,yes,no,1,
247,21,2,7,3,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,no bachelor's degree,1,no second job,0,1.5076,.93099999,0,2.4386001,yes,no,0,
3280,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-1.3696289,no bachelor's degree,0,second job,14,2.3394,.60527903,0,2.944679,yes,no,0,
3280,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.23942859,no bachelor's degree,,second job,30,2.1687,.79703099,0,2.9657309,,,0,
3280,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-1.7074358,no bachelor's degree,0,no second job,0,2.6073,.92402202,0,3.531322,yes,no,0,
3282,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.54588163,no bachelor's degree,1,no second job,0,1.6162,.75139701,0,2.3675971,yes,no,0,
3282,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,1.5559844,no bachelor's degree,,no second job,0,1.535,.66728997,0,2.2022901,,,0,
3282,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.17015781,no bachelor's degree,1,no second job,0,1.9004,2.494616,0,4.3950162,yes,no,0,
3281,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.87538052,no bachelor's degree,0,second job,6,.5,0,0,.5,yes,no,0,
3281,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-1.5537081,no bachelor's degree,0,no second job,0,,0,0,,yes,no,0,
3281,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.40399808,no bachelor's degree,,second job,8,.4,0,0,.40000001,,,0,
3276,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.27786535,no bachelor's degree,1,second job,8,2.437548,.59492898,0,3.0324769,no,yes,0,
3276,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-1.7074358,bachelor's degree,0,second job,2,2.5371,.91439402,0,3.451494,yes,no,0,
3276,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.58341897,no bachelor's degree,,second job,2,2.0308,.77771097,0,2.808511,,,0,
3279,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.73313701,no bachelor's degree,,second job,4,1.7207,.32767001,0,2.0483701,,,0,
3279,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.2163828,bachelor's degree,0,second job,13,2.001612,.125788,0,2.1273999,yes,no,0,
3279,265,15,89,3,tested,interviewed,control,primary school,in quota,certified,0,0,1,.29102546,bachelor's degree,0,second job,,2.2406,.38505,0,2.6256499,yes,no,0,2011
3278,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.89770651,no bachelor's degree,,second job,7,1.4623,.65710199,0,2.1194019,,,0,
3278,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,1.9820316,no bachelor's degree,1,second job,12,1.7995,.77012998,0,2.5696299,yes,no,0,
3278,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-1.2048795,no bachelor's degree,1,second job,7,1.5774,.74396902,0,2.3213689,yes,no,0,
3275,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.2268454,no bachelor's degree,,second job,2,2.4907,.43066999,0,2.92137,,,0,
3275,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.2163828,bachelor's degree,0,second job,2,2.6868,.53056699,0,3.2173669,yes,no,0,
3275,265,15,89,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-.17015781,bachelor's degree,0,second job,3,3.1148,.44705001,0,3.5618501,yes,no,0,2011
3277,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.54588163,no bachelor's degree,1,no second job,0,1.92033,.528642,0,2.448972,yes,no,0,
3277,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.29102546,no bachelor's degree,1,no second job,0,1.9808,.79551202,0,2.7763121,yes,no,0,
3277,265,15,89,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.56856751,no bachelor's degree,,no second job,0,1.5999,.32758999,0,1.92749,,,0,
3285,265,15,89,2,not tested,interviewed,control,primary school,in quota,certified,1,0,,,bachelor's degree,0,second job,10,2.4384,1.143443,1.8,5.3818431,no,yes,1,2007
3285,265,15,89,3,tested,interviewed,control,primary school,in quota,certified,1,0,,1.5208478,bachelor's degree,0,second job,6,2.7928,1.2568671,,,no,yes,0,2007
3284,265,15,89,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,0,-.71063119,no bachelor's degree,0,second job,42,.27,0,0,.27000001,yes,no,0,
3283,265,15,89,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,0,.5984813,no bachelor's degree,1,no second job,0,,0,0,,yes,no,0,
3197,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,0,0,1,-.78506899,bachelor's degree,0,no second job,0,2.5371,.467825,0,3.004925,yes,no,0,2011
3197,259,15,87,2,tested,interviewed,treatment,primary school,in quota,not certified,0,0,1,-.38113236,bachelor's degree,0,no second job,0,2.2834,.37650001,0,2.6599,yes,no,0,2011
3197,259,15,87,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,-.25428006,no bachelor's degree,,no second job,0,2.1167,.36866999,0,2.4853699,,,1,
3202,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,0,1,0,-.17015781,no bachelor's degree,0,no second job,0,3.0309,.39570001,0,3.4266,yes,no,1,2011
3202,259,15,87,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,.40399808,no bachelor's degree,,no second job,0,2.4907,.90403903,0,3.3947389,,,0,
3202,259,15,87,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,-.38113236,no bachelor's degree,0,no second job,0,3.062952,.63882101,0,3.7017729,yes,no,0,
3201,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.38113236,no bachelor's degree,1,no second job,0,2.5596,.52482897,2.06635,5.1507788,no,yes,0,2009
3201,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.23942859,no bachelor's degree,,no second job,0,2.431,.43059999,0,2.8615999,,,0,2009
3201,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.016430127,bachelor's degree,0,no second job,0,2.9494,.44556001,2.06635,5.4613099,no,yes,0,2009
3194,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.016430127,bachelor's degree,0,no second job,0,3.1148,.44705001,2.64758,6.2094302,no,yes,0,2009
3194,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-.41884953,no bachelor's degree,,no second job,0,2.5518,.43057999,0,2.9823799,,,0,2009
3194,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.5343783,bachelor's degree,0,no second job,0,2.7528,.53354597,2.16903,5.4553761,no,yes,0,2009
3206,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,.5984813,bachelor's degree,0,no second job,0,3.0309,1.0625499,2.576265,6.6697149,yes,yes,0,2009
3206,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.04013,bachelor's degree,0,second job,7,2.740536,.63882101,2.117285,5.4966421,no,yes,0,2009
3206,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.23942859,no bachelor's degree,,no second job,0,2.4907,.90403903,0,3.3947389,,,1,2009
3198,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.87538052,bachelor's degree,0,no second job,0,3.041984,.73400003,2.06635,5.8423338,yes,no,1,2009
3198,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,1.6745758,bachelor's degree,0,no second job,0,2.9494,.29493999,2.3653,5.6096401,yes,yes,0,2009
3198,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-.25428006,no bachelor's degree,,no second job,0,2.431,.98589599,0,3.4168961,,,0,2009
3207,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.23942859,no bachelor's degree,,no second job,0,2.4907,.43066999,0,2.92137,,,0,2009
3207,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,.29102546,bachelor's degree,0,no second job,0,3.0309,.55889201,2.576266,6.1660581,no,yes,1,2009
3207,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.2048795,no bachelor's degree,1,second job,0,2.6868,.53056699,2.117095,5.3344622,no,yes,0,2009
3192,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.40399808,no bachelor's degree,,no second job,0,2.4907,.43066999,0,2.92137,,,0,2009
3192,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.0516335,no bachelor's degree,1,no second job,0,2.6868,.53056699,2.117095,5.3344622,yes,yes,0,2009
3192,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.5537081,bachelor's degree,0,no second job,0,3.0309,.55889201,2.576265,6.1660571,yes,yes,0,2009
3208,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.23942859,no bachelor's degree,,no second job,0,2.3727,.43066999,0,2.80337,,,0,2009
3208,259,15,87,2,not tested,not interviewed,treatment,primary school,,,,1,0,,,,,,,,,,,,,
3204,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,0,1,0,.13729779,bachelor's degree,0,no second job,0,2.7928,1.012192,0,3.804992,yes,no,1,2011
3204,259,15,87,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,.23942859,no bachelor's degree,,no second job,0,2.2219,.80439597,0,3.0262959,,,0,
3204,259,15,87,2,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-1.04013,bachelor's degree,0,second job,3,2.4983,.93676198,0,3.4350619,yes,no,1,2011
3209,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,.29102546,bachelor's degree,0,no second job,0,2.7928,.54430801,2.37388,5.710988,no,yes,0,2009
3209,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-.25428006,no bachelor's degree,,no second job,0,2.3159,.43059,0,2.74649,,,0,2009
3209,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.87538052,bachelor's degree,0,second job,2,2.4983,.52206302,2.017975,5.0383382,yes,yes,0,2009
3210,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.5343783,bachelor's degree,0,no second job,0,2.7528,1.077209,2.16903,5.9990392,no,no,0,2010
3210,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.23942859,no bachelor's degree,,no second job,0,2.5518,.91254503,0,3.464345,,,0,2009
3210,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.32388571,bachelor's degree,0,no second job,0,3.488375,.93677598,2.64758,7.072731,yes,yes,0,2009
3211,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.04013,no bachelor's degree,1,no second job,0,2.6868,.57984602,2.1,5.3666458,yes,yes,1,2009
3211,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,.75220919,no bachelor's degree,1,no second job,0,3.0309,.50510001,2.576265,6.1122651,no,yes,0,2009
3211,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.56856751,no bachelor's degree,,no second job,0,2.4907,.61343199,0,3.1041319,,,1,2009
3205,259,15,87,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,.11311606,bachelor's degree,0,no second job,0,2.2834,.6024,0,2.8858001,yes,no,1,
3205,259,15,87,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,.40399808,no bachelor's degree,,no second job,0,2.0308,.77771097,0,2.808511,,,0,
3205,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,0,0,1,-.17015781,bachelor's degree,0,no second job,0,2.5371,.65127498,0,3.188375,yes,no,0,2011
3195,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,0,1,0,.90593666,bachelor's degree,0,no second job,0,2.7176,1.001664,0,3.719264,yes,no,0,2011
3195,259,15,87,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,.73313701,bachelor's degree,,second job,5,2.1167,.78970301,0,2.9064031,,,0,
3195,259,15,87,2,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-.54588163,bachelor's degree,0,no second job,0,2.38,1.005513,0,3.3855131,no,no,0,2011
3199,259,15,87,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.23942859,no bachelor's degree,,second job,8,2.5518,.91260499,0,3.4644051,,,0,2009
3199,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.63134134,bachelor's degree,0,no second job,0,3.1148,.21459199,2.3653,5.6946921,no,no,,2009
3199,259,15,87,2,tested,not interviewed,treatment,primary school,,,,1,0,-1.04013,,,,,,,,,,,,
3200,259,15,87,0,tested,interviewed,treatment,primary school,in quota,certified,0,0,0,.23942859,bachelor's degree,,second job,6,2.431,.43059999,0,2.8615999,,,0,2008
3200,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,0,0,-1.2048795,bachelor's degree,0,no second job,0,2.6224,.52766299,2.06635,5.216413,no,yes,0,2008
3196,259,15,87,3,not tested,interviewed,treatment,primary school,in quota,certified,1,0,0,,bachelor's degree,0,no second job,0,3.2009,1.190326,2.64758,7.038806,no,yes,0,2008
3196,259,15,87,0,not tested,interviewed,treatment,primary school,in quota,certified,1,0,0,,bachelor's degree,,second job,6,2.6144,1.042341,1.8659,5.5226412,,,0,2008
3196,259,15,87,2,tested,interviewed,treatment,primary school,in quota,certified,1,0,0,-.71063119,bachelor's degree,0,no second job,0,2.7528,1.2097,2.15,6.1125002,yes,yes,1,2008
3193,259,15,87,3,tested,interviewed,treatment,primary school,in quota,certified,1,0,0,.75220919,bachelor's degree,0,no second job,0,2.9494,.91260803,2.206635,6.0686431,yes,no,0,2008
3193,259,15,87,0,tested,interviewed,treatment,primary school,in quota,certified,1,0,0,.56856751,bachelor's degree,,no second job,0,2.431,.89573401,1.78126,5.1079941,,,0,2008
