teacher_id,school_id,district_id,triplet_id,year,treatment,SD,g_score,TARGET,ALREADYCERTIFIED,NOTELIGIBLE,S1,rank4,PAID,base_pay,additional_pay,certification_pay,secondjob,secondjobhours,quota
3198,259,15,87,0,treatment,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.431,.98589599,0,no second job,0,in quota
3207,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.4907,.43066999,0,no second job,0,in quota
3192,259,15,87,0,treatment,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.4907,.43066999,0,no second job,0,in quota
3208,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.3727,.43066999,0,no second job,0,in quota
3204,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.2219,.80439597,0,no second job,0,not in quota
3209,259,15,87,0,treatment,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.3159,.43059,0,no second job,0,in quota
3210,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91254503,0,no second job,0,in quota
3211,259,15,87,0,treatment,primary school,.60000002,1,0,0,no bachelor's degree,rank 4,0,2.4907,.61343199,0,no second job,0,in quota
3205,259,15,87,0,treatment,primary school,.5777778,0,0,1,no bachelor's degree,no rank 4,0,2.0308,.77771097,0,no second job,0,not in quota
3195,259,15,87,0,treatment,primary school,.62222224,1,0,0,bachelor's degree,no rank 4,0,2.1167,.78970301,0,second job,5,not in quota
3199,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91260499,0,second job,8,in quota
3200,259,15,87,0,treatment,primary school,.55555558,0,1,0,bachelor's degree,rank 4,0,2.431,.43059999,0,second job,6,in quota
3196,259,15,87,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,1,2.6144,1.042341,1.8659,second job,6,in quota
3193,259,15,87,0,treatment,primary school,.60000002,0,1,0,bachelor's degree,rank 4,1,2.431,.89573401,1.78126,no second job,0,in quota
3291,266,15,89,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.431,.89573401,0,second job,12,not in quota
3296,266,15,89,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.431,.43059999,0,no second job,0,not in quota
3290,266,15,89,0,control,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,1.5999,.67638803,0,no second job,0,not in quota
3294,266,15,89,0,control,primary school,.40000001,0,1,0,bachelor's degree,rank 4,1,2.4907,.61343199,1.8163,second job,3,in quota
3299,266,15,89,0,control,primary school,.46666667,0,1,0,bachelor's degree,rank 4,1,2.4907,.43066999,1.8,no second job,0,in quota
3297,266,15,89,0,control,primary school,.35555556,0,1,0,bachelor's degree,rank 4,1,2.4907,.90403903,1.82308,no second job,0,in quota
3287,266,15,89,0,control,primary school,.46666667,1,0,0,bachelor's degree,rank 4,0,2.2604,.43064001,0,no second job,0,in quota
3286,266,15,89,0,control,primary school,.48888889,1,0,0,bachelor's degree,rank 4,0,2.3727,.43066999,0,no second job,0,not in quota
3288,266,15,89,0,control,primary school,.44444445,0,1,0,bachelor's degree,rank 4,1,2.431,.43059999,1.781093,no second job,0,in quota
3289,266,15,89,0,control,primary school,.22222222,0,0,1,no bachelor's degree,no rank 4,0,1.4273,.32763001,0,no second job,0,not in quota
3295,266,15,89,0,control,primary school,.51111114,1,0,0,,,0,,,,,,
3293,266,15,89,0,control,primary school,.46666667,1,0,0,,,0,,,,,,
3292,266,15,89,0,control,primary school,.60000002,,0,,,,0,,,,,,
3302,267,15,89,0,treatment,primary school,.64444447,1,0,0,no bachelor's degree,rank 4,0,2.431,.43059999,0,no second job,0,in quota
3309,267,15,89,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.431,.43059999,0,no second job,0,in quota
3305,267,15,89,0,treatment,primary school,.84444445,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.81210899,0,no second job,0,not in quota
3306,267,15,89,0,treatment,primary school,.64444447,1,0,0,bachelor's degree,rank 4,0,2.3727,.88758701,0,second job,1,in quota
3301,267,15,89,0,treatment,primary school,.75555557,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.79703099,0,second job,4,not in quota
3300,267,15,89,0,treatment,primary school,.71111113,0,1,0,bachelor's degree,no rank 4,0,1.9821,.770859,0,second job,1,in quota
3307,267,15,89,0,treatment,primary school,.75555557,0,1,0,bachelor's degree,rank 4,0,2.3159,.79167998,0,no second job,0,in quota
3214,260,15,87,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.3727,.88758701,0,no second job,0,not in quota
3215,260,15,87,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,1.7329,.32758999,0,no second job,0,not in quota
3212,260,15,87,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91260499,0,no second job,0,not in quota
3218,260,15,87,0,control,primary school,.33333334,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.36859,0,no second job,0,not in quota
3213,260,15,87,0,control,primary school,.51111114,1,0,0,bachelor's degree,no rank 4,0,2.1687,.79703099,0,no second job,0,not in quota
3216,260,15,87,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,2.1167,.36866999,0,no second job,0,not in quota
3220,260,15,87,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91260499,0,second job,14,not in quota
3236,262,15,88,0,treatment,primary school,.26666668,0,0,1,no bachelor's degree,no rank 4,0,1.9017,1.867054,0,no second job,0,not in quota
3234,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,0,0,second job,49,not in quota
3237,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.15,0,0,no second job,0,not in quota
3246,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.15,1.166667,0,no second job,0,not in quota
3239,262,15,88,0,treatment,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,1.4727,1.804587,0,second job,9,not in quota
3240,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.066666,0,0,no second job,0,not in quota
3241,262,15,88,0,treatment,primary school,.24444444,0,0,1,no bachelor's degree,no rank 4,0,.2,1.266667,0,second job,21,not in quota
3249,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,0,0,second job,49,not in quota
3231,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,0,0,no second job,0,not in quota
3229,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,1.166667,0,no second job,0,not in quota
3248,262,15,88,0,treatment,primary school,.53333336,0,0,1,no bachelor's degree,no rank 4,0,.35,1.266667,0,second job,3,not in quota
3228,262,15,88,0,treatment,primary school,,1,0,0,bachelor's degree,no rank 4,0,.2,0,0,no second job,0,not in quota
3232,262,15,88,0,treatment,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,.166,0,0,no second job,0,not in quota
3247,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,0,0,second job,21,not in quota
3230,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,1.166667,0,second job,0,not in quota
3243,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.2,0,0,second job,24,not in quota
3233,262,15,88,0,treatment,primary school,.5777778,0,0,1,no bachelor's degree,no rank 4,0,.2,.61666697,0,no second job,0,not in quota
3235,262,15,88,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.6625,.68506998,0,second job,14,not in quota
3311,268,15,90,0,treatment,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.431,.89573401,0,second job,8,in quota
3316,268,15,90,0,treatment,primary school,.33333334,0,0,1,no bachelor's degree,no rank 4,0,.3,0,0,second job,1,not in quota
3312,268,15,90,0,treatment,primary school,.42222223,0,0,1,bachelor's degree,no rank 4,0,.3,0,0,second job,51,not in quota
3314,268,15,90,0,treatment,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.3727,.43066999,0,no second job,0,in quota
3313,268,15,90,0,treatment,primary school,.62222224,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.71845198,0,no second job,0,not in quota
3310,268,15,90,0,treatment,primary school,.42222223,0,1,0,bachelor's degree,rank 4,1,2.3159,.87961203,1.6,second job,0,in quota
3315,268,15,90,0,treatment,primary school,.42222223,,,,,,,,,,,,
3258,263,15,88,0,control,primary school,.31111112,0,0,1,no bachelor's degree,no rank 4,0,.325,0,0,no second job,0,not in quota
3255,263,15,88,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,.25,0,0,second job,9,not in quota
3253,263,15,88,0,control,primary school,.22222222,0,0,1,bachelor's degree,no rank 4,0,.325,0,0,second job,6,not in quota
3252,263,15,88,0,control,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,1.9821,.36860999,0,no second job,0,not in quota
3251,263,15,88,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.221644,0,no second job,0,not in quota
3259,263,15,88,0,control,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,.325,0,0,no second job,0,not in quota
3250,263,15,88,0,control,primary school,,0,1,0,bachelor's degree,no rank 4,1,2.1687,.90503103,1.59392,second job,0,in quota
3260,263,15,88,0,control,primary school,.42222223,0,0,1,,,0,,,,,,
3271,264,15,88,0,control,primary school,.66666669,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91260499,0,second job,14,not in quota
3266,264,15,88,0,control,primary school,.66666669,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91260499,0,second job,0,not in quota
3262,264,15,88,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.35,.2,0,no second job,0,not in quota
3270,264,15,88,0,control,primary school,.68888891,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91260499,0,second job,12,not in quota
3273,264,15,88,0,control,primary school,.71111113,1,0,0,bachelor's degree,no rank 4,0,2.0308,.77771097,0,second job,18,in quota
3272,264,15,88,0,control,primary school,.64444447,1,0,0,no bachelor's degree,rank 4,0,2.3727,.88758701,0,no second job,0,not in quota
3265,264,15,88,0,control,primary school,.51111114,0,1,0,bachelor's degree,no rank 4,1,2.1167,.63016999,1.768742,no second job,0,in quota
3261,264,15,88,0,control,primary school,.73333335,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.36866999,0,no second job,0,not in quota
3268,264,15,88,0,control,primary school,.60000002,1,0,0,bachelor's degree,no rank 4,0,2.1687,.79703099,0,second job,0,in quota
3324,269,15,90,0,control,primary school,.71111113,0,0,1,no bachelor's degree,no rank 4,0,2.0308,.36858001,0,no second job,0,not in quota
3329,269,15,90,0,control,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,1.5616,.59819901,0,no second job,0,not in quota
3322,269,15,90,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.5518,.82000101,0,no second job,0,not in quota
3328,269,15,90,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,.3,0,0,no second job,0,not in quota
3326,269,15,90,0,control,primary school,.60000002,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43057999,0,no second job,0,not in quota
3330,269,15,90,0,control,primary school,.44444445,1,0,0,bachelor's degree,no rank 4,0,2.1167,.78970301,0,no second job,0,in quota
3321,269,15,90,0,control,primary school,.64444447,1,0,0,no bachelor's degree,rank 4,0,2.431,.43059999,0,second job,6,not in quota
3341,269,15,90,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,1.9017,.67998999,0,second job,21,not in quota
3338,269,15,90,0,control,primary school,.66666669,1,0,0,bachelor's degree,rank 4,0,2.2604,.87178499,0,second job,6,in quota
3335,269,15,90,0,control,primary school,.42222223,1,0,0,bachelor's degree,no rank 4,0,1.9821,.770859,0,no second job,0,in quota
3334,269,15,90,0,control,primary school,.60000002,0,1,0,bachelor's degree,rank 4,0,2.3727,.88758701,0,second job,0,in quota
3323,269,15,90,0,control,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.3727,.976533,0,no second job,0,not in quota
3332,269,15,90,0,control,primary school,.60000002,1,0,0,bachelor's degree,no rank 4,0,2.0308,.69647902,0,second job,9,in quota
3325,269,15,90,0,control,primary school,.84444445,0,1,0,bachelor's degree,no rank 4,1,2.0308,.778431,1.45979,second job,12,in quota
3320,269,15,90,0,control,primary school,.64444447,1,0,0,no bachelor's degree,rank 4,0,2.3727,.88758701,0,second job,12,not in quota
3339,269,15,90,0,control,primary school,.60000002,1,0,0,bachelor's degree,rank 4,0,2.431,.98589599,0,second job,12,in quota
3327,269,15,90,0,control,primary school,.66666669,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.79703099,0,second job,14,not in quota
3221,261,15,87,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43057999,0,second job,6,not in quota
3224,261,15,87,0,control,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.3727,.43066999,0,no second job,0,not in quota
3227,261,15,87,0,control,primary school,.42222223,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.36859,0,second job,1,not in quota
3226,261,15,87,0,control,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.431,.75685197,0,second job,5,not in quota
3225,261,15,87,0,control,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.431,.89573401,0,second job,21,not in quota
3222,261,15,87,0,control,primary school,.64444447,1,0,0,no bachelor's degree,rank 4,0,2.3727,.97758698,0,second job,18,not in quota
3161,256,15,86,0,treatment,junior secondary school,.51724136,1,0,0,bachelor's degree,no rank 4,0,.3,0,0,no second job,0,in quota
3159,256,15,86,0,treatment,junior secondary school,.37931034,1,0,0,bachelor's degree,no rank 4,0,.49,0,0,second job,4,in quota
3152,256,15,86,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.25,0,0,second job,14,not in quota
3156,256,15,86,0,treatment,junior secondary school,.7241379,0,0,1,no bachelor's degree,no rank 4,0,1.7505,.69745702,0,second job,3,not in quota
3158,256,15,86,0,treatment,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.25,.050000001,0,second job,5,not in quota
3157,256,15,86,0,treatment,junior secondary school,.53333336,1,0,0,bachelor's degree,no rank 4,0,1.8116,.66919899,0,no second job,0,in quota
3164,256,15,86,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,1.7381,.36860999,0,no second job,0,in quota
3154,256,15,86,0,treatment,junior secondary school,.76923078,0,0,1,bachelor's degree,no rank 4,0,.075,0,0,second job,5,not in quota
3153,256,15,86,0,treatment,junior secondary school,.74358976,1,0,0,bachelor's degree,no rank 4,0,1.32464,.53686798,0,no second job,0,not in quota
3162,256,15,86,0,treatment,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.12,0,0,no second job,0,not in quota
3160,256,15,86,0,treatment,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,0,0,0,second job,24,not in quota
3165,256,15,86,0,treatment,junior secondary school,.57575756,0,0,1,no bachelor's degree,no rank 4,0,.3,0,0,second job,17,not in quota
3150,256,15,86,0,treatment,junior secondary school,.27272728,1,0,0,bachelor's degree,no rank 4,0,1.7808,.66544902,0,no second job,0,not in quota
3149,256,15,86,0,treatment,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.09,0,0,second job,5,not in quota
3118,253,15,85,0,control,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,.15,0,0,second job,4,not in quota
3117,253,15,85,0,control,junior secondary school,.34482759,0,0,1,bachelor's degree,no rank 4,0,.216,0,0,no second job,0,not in quota
3115,253,15,85,0,control,junior secondary school,.10344828,1,0,0,bachelor's degree,no rank 4,0,.148333,0,0,second job,54,not in quota
3120,253,15,85,0,control,junior secondary school,.61538464,1,0,0,bachelor's degree,no rank 4,0,1.3572,.32657999,0,second job,18,not in quota
3127,254,15,85,0,treatment,junior secondary school,.37931034,0,0,1,bachelor's degree,no rank 4,0,.144,.015,0,second job,30,not in quota
3126,254,15,85,0,treatment,junior secondary school,.27586207,1,0,0,bachelor's degree,no rank 4,0,.144,.40000001,0,second job,21,in quota
3123,254,15,85,0,treatment,junior secondary school,.76923078,0,0,1,bachelor's degree,no rank 4,0,.144,0,0,second job,14,not in quota
3122,254,15,85,0,treatment,junior secondary school,.24242425,0,0,1,no bachelor's degree,no rank 4,0,.154,.0625,0,second job,42,not in quota
3349,270,15,90,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.5518,.915452,0,no second job,0,not in quota
3344,270,15,90,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.431,.98949599,0,no second job,0,not in quota
3352,270,15,90,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,.35,.2,0,second job,10,not in quota
3346,270,15,90,0,control,primary school,.44444445,0,0,1,bachelor's degree,no rank 4,0,.25,0,0,no second job,0,not in quota
3350,270,15,90,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,1.9017,.68219,0,no second job,0,not in quota
3351,270,15,90,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.54074401,0,no second job,0,not in quota
3353,270,15,90,0,control,primary school,,0,1,0,bachelor's degree,rank 4,1,2.3727,1.011387,1.740375,no second job,0,in quota
3348,270,15,90,0,control,primary school,.40000001,1,0,0,bachelor's degree,no rank 4,0,2.061061,.79953802,0,second job,11,not in quota
3144,255,15,85,0,control,junior secondary school,.7241379,1,0,0,bachelor's degree,rank 4,0,2.2764,.81490898,0,second job,15,not in quota
